Sample_ID,Cancer_Type,Label,BRCA1,BRCA2,ERBB2,ESR1,PGR,GATA3,FOXA1,EGFR,KRAS,ALK,MET,ROS1,STK11,KEAP1,BRAF,TP53,PIK3CA,MYC,PTEN,CDK1,UHRF1,HMMR,CEP55,ASPM,RAD51AP1,DLGAP5,KIF11,PBK,HMGB2,CDKN2A,SMAD4,RB1,ATM,APC,VHL,RET,CTNNB1,FGFR1,FGFR2,FGFR3,NOTCH1,JAK2,STAT3,MTOR,AKT1,CCND1,CDK4,CDK6,MDM2,BCL2
TCGA-BRCA-153,BRCA,1,7.9848,10.9274,8.3281,9.2122,7.0319,7.942,8.0211,5.6914,5.4532,5.3505,4.6085,5.6469,5.7379,3.7648,4.2266,5.5354,5.0425,9.8881,3.9271,4.6551,4.9061,3.9067,5.4078,5.5238,5.0646,5.4696,5.1236,4.7841,5.4177,4.7782,4.9184,4.7898,4.4034,6.0678,5.6277,5.4163,4.8149,3.5032,5.5707,5.2389,4.7611,4.3902,4.7338,6.8482,4.7744,8.9241,4.5217,5.1204,5.338,4.4177
TCGA-BRCA-154,BRCA,1,8.0734,11.0969,9.269,9.0959,8.2674,8.4892,8.8879,5.4517,4.9947,5.3052,4.7689,6.3907,6.2523,3.5637,4.4173,6.5317,4.9155,11.0392,2.6527,4.8404,6.4485,4.052,4.7176,5.1443,3.9254,5.8605,4.0422,6.1552,5.1996,3.747,5.7599,4.6192,4.5911,7.0428,5.8318,6.638,5.6089,3.8306,5.1695,4.9919,4.1686,5.9439,3.6437,6.1228,4.1866,9.8618,5.7566,6.0557,5.392,4.7216
TCGA-BRCA-155,BRCA,1,7.4983,9.6058,9.1636,9.8487,8.1441,6.6259,7.5168,5.6713,5.5457,5.5053,3.6687,6.6859,5.9016,4.6849,3.5375,4.8411,3.9506,8.3818,3.8807,3.4696,6.1425,4.3922,5.3229,4.363,5.2553,5.77,4.8481,5.0144,5.5399,4.6533,5.011,4.4963,3.1992,6.4388,7.1017,5.1563,4.6245,4.6551,5.521,5.0509,4.073,4.8753,4.0323,6.0213,3.9786,9.0525,5.47,4.9346,4.5841,4.331
TCGA-BRCA-156,BRCA,1,9.1721,10.0443,9.5138,9.4698,6.5319,8.521,8.2725,6.7576,6.354,5.4185,4.5013,6.2913,5.8325,4.4484,4.3275,5.7572,5.4976,8.1938,4.2221,4.1915,3.9297,4.0754,4.2247,4.0592,5.6537,5.0592,4.7307,6.1384,4.7284,3.9867,6.013,4.1675,4.3093,6.4072,6.2112,5.5543,4.2797,3.6675,5.8036,4.6394,4.8665,5.884,3.4972,6.3696,5.5988,8.1753,5.2861,5.4251,5.683,4.0285
TCGA-BRCA-157,BRCA,1,7.5183,11.0462,10.3102,9.742,8.6144,8.4003,7.0097,6.1763,5.1325,5.6157,4.1325,5.9576,5.8628,4.2795,4.2101,6.7489,4.757,8.691,3.3254,4.8524,5.6113,4.1077,5.6852,3.6614,5.3955,6.0838,4.7101,5.2194,5.5787,4.5363,4.9737,4.5248,4.0515,5.5407,6.483,5.4963,3.9212,3.9453,5.1059,5.4826,4.3451,5.7806,3.7424,6.4376,5.9891,9.4993,5.1166,5.4909,4.4917,4.6996
TCGA-BRCA-158,BRCA,1,9.1335,10.2821,9.3924,9.7283,7.2628,7.1865,8.3991,6.5851,5.7967,5.2362,3.5267,5.9271,6.445,3.4035,4.4418,6.2979,5.2685,9.6126,3.0502,5.239,4.1792,4.613,4.9937,5.6486,5.117,5.3952,3.9351,5.8614,6.1519,3.878,5.3477,5.0568,4.5276,5.9942,5.7446,5.3578,5.1468,4.0314,5.302,5.2743,4.3088,5.2841,3.9136,5.8177,4.2021,10.3443,4.7283,5.2907,4.6929,4.7545
TCGA-BRCA-159,BRCA,1,7.8838,10.295,8.1421,9.4976,8.048,7.2223,7.7741,6.4688,5.3927,5.7293,4.6224,6.0722,6.8615,4.2432,5.399,6.2862,4.9281,8.4521,4.0928,4.4016,5.4915,3.9816,5.1113,4.4781,5.8451,5.2294,3.7665,5.6071,5.0075,4.0986,5.1755,3.7188,4.1046,6.72,6.626,5.8944,5.2263,3.6851,5.3426,5.1662,4.2033,4.966,3.4753,4.9598,4.9782,10.0489,5.1368,4.9255,4.8464,4.41
TCGA-BRCA-160,BRCA,1,7.6795,9.5218,9.6503,10.1171,7.4765,9.9654,7.8689,5.3872,6.9708,4.8343,3.0569,5.0964,7.2012,5.5291,4.472,7.0934,4.7948,7.3103,4.2958,5.3046,4.7305,4.4697,4.606,4.7004,4.6638,5.6712,4.1759,5.6634,5.2895,3.7559,5.324,4.3045,4.0514,6.4261,5.9861,5.4929,3.9901,4.2106,6.128,4.9064,4.0176,4.7108,3.2137,6.5887,4.8117,8.8365,4.8113,4.7415,5.0443,4.1564
TCGA-BRCA-161,BRCA,1,8.6936,10.5579,8.4922,7.2627,9.0469,7.7261,8.358,5.7327,5.2934,5.3311,5.2782,6.2604,5.5639,3.6414,5.3869,6.4105,5.0414,10.2464,3.8777,4.9769,5.044,3.8117,5.225,4.7269,5.2626,5.9328,4.7582,4.353,5.0107,3.94,4.9209,4.5897,4.7366,6.7601,5.9548,5.9245,4.893,4.5255,5.0662,5.8786,4.7317,5.5657,4.6774,6.2676,4.0557,8.9974,3.8602,5.3517,5.1182,4.3864
TCGA-BRCA-162,BRCA,1,9.2365,8.9705,8.7349,8.318,7.5902,8.099,8.1077,5.9163,4.6747,6.0309,3.7881,5.9545,6.2305,5.0038,4.1671,6.9378,5.0103,9.4185,3.3049,4.8766,4.8891,3.5507,4.9202,4.4025,4.5412,6.0481,4.3656,5.2451,4.6617,3.6467,6.1519,4.0462,4.0415,6.2062,5.5894,6.4549,4.6739,4.0967,6.0394,5.4242,5.252,4.8709,5.1723,6.3236,5.4145,10.1677,4.3648,4.7273,4.3007,3.4014
TCGA-BRCA-163,BRCA,1,9.2034,10.5747,9.2541,8.7105,8.9253,9.3929,6.5304,6.0537,5.7144,5.4133,4.1084,5.8274,5.1426,3.692,3.6315,6.0545,3.4242,9.0499,2.9414,4.4996,4.4179,4.5088,4.0061,5.3722,4.6925,5.6796,4.4412,5.2534,5.3218,3.8886,5.5081,4.6082,3.7605,6.3007,6.7203,6.1314,5.1363,4.3008,5.0372,4.5635,4.4284,5.5608,5.4686,6.4914,3.9841,9.8457,5.825,5.037,5.2265,3.9265
TCGA-BRCA-164,BRCA,1,9.2084,9.1604,8.6166,8.3401,7.5392,7.7418,8.707,5.7727,5.9024,5.209,3.923,5.9558,6.6251,4.7997,3.9332,7.0071,4.1635,10.0018,4.7951,3.6625,4.842,4.3848,4.4447,4.913,4.9617,4.887,4.7503,4.4639,5.4061,3.8749,6.5371,4.3147,4.3186,6.3645,6.2932,5.7651,4.1749,4.159,4.5724,5.2121,5.7287,5.1777,4.2454,5.2246,4.1613,9.4194,3.9621,4.7802,5.4867,4.8112
TCGA-BRCA-165,BRCA,1,9.0809,9.4668,8.9735,9.6485,8.0546,7.9121,8.3571,5.5386,5.8211,5.4981,4.8328,5.6433,5.4564,4.0435,3.659,5.7137,4.7209,8.1798,1.8035,5.1778,4.504,4.6015,4.6583,5.8647,5.5018,5.4751,4.0883,5.8827,4.5654,4.1976,5.271,4.2035,4.3199,6.1823,6.3531,5.848,4.879,4.2616,5.1756,4.9703,3.9113,4.6992,3.9076,5.9408,4.5869,9.6027,4.4365,5.2426,5.2618,4.1024
TCGA-BRCA-166,BRCA,1,9.5766,9.2105,8.9487,10.1039,8.3245,7.4459,9.0217,5.6696,5.6279,6.7542,3.2067,5.6242,6.1134,5.5534,4.0444,7.4387,4.7353,6.9902,4.3146,4.4089,5.5703,3.4773,4.2661,4.0576,4.2019,5.7764,4.7227,4.8579,4.5847,3.4641,5.5224,4.4305,4.3372,6.8668,6.4121,5.983,5.8545,4.0775,6.6972,5.6803,4.1195,5.4918,3.9681,5.2823,4.5653,9.3549,4.8022,5.5444,5.0943,4.5222
TCGA-BRCA-167,BRCA,1,9.8083,9.12,7.9999,9.2073,8.9417,8.337,8.1521,5.9354,5.2409,5.9358,3.7793,5.9904,6.1665,4.4514,5.3544,6.2458,4.9837,9.7495,3.6113,4.4794,5.4873,3.8487,5.1624,4.9513,5.9946,6.9235,4.8209,5.1655,4.8303,4.5546,5.4417,4.6442,5.008,5.6753,5.6622,5.6603,5.0808,4.4923,5.0575,5.3466,3.6679,4.6705,4.0179,5.7238,5.0142,9.5434,5.5685,5.0206,5.1417,5.0119
TCGA-BRCA-168,BRCA,1,8.9978,8.8441,8.6845,9.6402,9.6181,7.516,8.2909,6.6261,6.5846,5.1224,4.1153,5.3798,5.8241,4.3221,5.0255,6.0605,4.0143,10.5708,3.1608,4.7394,5.4936,3.9132,4.2496,5.3695,5.3419,5.7195,4.3709,5.2896,5.4944,4.7328,5.3262,4.5966,4.5022,6.4554,6.8493,5.7722,4.3872,4.0359,5.8257,4.9143,5.4119,5.0957,3.5982,6.1619,5.3387,8.3658,4.2635,5.0507,4.8798,3.7316
TCGA-BRCA-169,BRCA,1,8.8374,8.9865,7.7381,8.7601,7.6155,7.3825,6.4503,6.0318,5.492,5.0624,3.7583,5.2156,6.52,3.8172,4.6711,6.321,5.3141,8.4382,3.707,3.7915,4.3768,4.6051,3.7502,4.6919,5.509,6.1007,4.107,4.3371,5.5581,4.7733,5.0055,3.9735,3.8807,6.3734,6.7386,5.1587,3.921,5.3849,5.4167,5.0948,3.9225,5.3344,4.5557,6.1504,5.4397,8.541,4.5543,5.2599,5.4352,4.5207
TCGA-BRCA-170,BRCA,1,8.3984,10.2255,9.1105,9.4667,8.4408,7.8979,7.5755,6.2648,6.0574,5.4171,4.432,6.902,5.7696,4.8127,4.1674,6.6975,4.4194,10.2301,4.2825,4.0512,5.0127,3.9533,5.1827,4.2183,5.1662,6.0906,4.524,5.7687,4.341,4.4061,5.2457,3.6226,3.6026,6.8701,6.4405,6.1794,5.1496,3.5365,5.6282,5.5175,4.0672,5.7706,3.7694,6.0629,4.7681,9.5085,4.5419,5.6502,5.4168,3.5873
TCGA-BRCA-171,BRCA,1,7.3342,10.928,11.0405,9.7919,7.5137,8.026,8.1757,6.5932,6.2592,5.1111,4.0039,5.9089,5.6213,5.0601,3.744,5.9528,5.0335,8.7336,3.7925,4.7145,5.9546,3.5458,4.4683,4.7701,3.6673,5.1844,4.0325,5.6054,4.9499,3.6932,5.7453,3.5662,3.1075,5.9068,5.4005,5.0736,4.9569,4.6529,5.8997,5.5227,4.8891,4.0251,4.3009,5.7357,4.1956,9.1748,3.8206,4.2686,5.5195,4.6506
TCGA-BRCA-172,BRCA,1,8.7924,10.6051,9.0791,8.7693,7.5786,8.0364,7.5975,5.1954,5.0912,6.4909,3.6682,6.0704,6.9067,4.6815,4.8298,5.4265,5.2588,9.7259,4.149,4.5977,5.6258,3.494,5.187,4.3814,4.8641,6.3862,4.9881,4.3208,4.8296,4.4222,4.4669,5.0848,4.2021,6.794,5.7519,5.4504,5.1872,4.0667,4.8849,5.2491,3.4723,5.8105,4.1678,5.5557,5.1419,10.3577,4.6876,6.2819,6.3289,4.5684
TCGA-BRCA-173,BRCA,1,8.6681,8.8155,8.0482,8.7748,7.7031,8.1145,7.2769,5.3259,5.3376,4.52,3.8228,5.2658,6.5159,4.0825,5.2264,6.7774,4.3462,9.086,3.5072,4.5884,5.5191,3.9186,5.0159,4.9387,4.8332,5.3714,4.3468,4.7229,5.3325,4.1449,5.4675,5.2583,4.0769,6.5898,6.2392,5.6594,4.6106,4.1855,5.6452,4.4887,3.5358,5.4165,4.5247,6.3733,4.6468,10.1031,5.0425,5.538,4.773,3.8582
TCGA-BRCA-174,BRCA,1,8.0134,10.5923,9.6053,8.4416,8.257,8.4446,7.5397,6.2128,3.8727,5.8247,4.6902,4.9805,5.6294,3.6441,4.4066,6.7816,4.784,9.3554,2.0122,4.0876,5.2796,4.3535,4.8143,5.19,4.5505,5.7474,4.1911,4.6621,4.8674,4.3726,4.0545,3.4476,5.7267,5.7553,6.8588,5.7461,4.3894,4.5435,5.5456,4.8788,4.2465,5.2864,3.7316,5.7596,4.0805,8.8618,5.6108,4.691,5.7021,4.2288
TCGA-BRCA-175,BRCA,1,7.879,11.4147,9.5824,7.667,7.0251,9.1071,6.4693,5.4568,4.9725,5.4297,3.9016,5.9892,6.244,4.3345,4.2077,6.0063,5.1815,9.3802,3.5719,4.7472,4.9626,4.0439,4.7719,4.6428,6.1592,5.69,4.7482,4.1605,4.873,3.5587,4.8594,4.5829,4.6609,6.2599,6.0111,5.463,5.227,5.2505,5.5728,5.438,4.4402,5.4671,3.4934,5.7564,4.7671,10.1371,4.2767,4.1275,4.9536,4.9117
TCGA-BRCA-176,BRCA,1,8.634,9.9129,10.0367,9.054,7.59,9.0254,8.5864,5.7088,5.5187,5.3999,2.8975,6.1146,5.2106,5.1029,5.0392,6.1819,4.1745,7.7976,3.9022,4.9089,7.0501,4.1525,4.6884,5.7719,5.1465,5.1833,4.6103,5.4837,5.1325,4.4998,5.6897,4.1459,4.919,5.6958,6.343,5.4774,3.8237,4.3941,6.47,4.9414,3.5218,5.2004,3.6663,6.5274,4.455,9.2585,4.94,5.2486,5.0528,3.8873
TCGA-BRCA-177,BRCA,1,9.4489,10.7068,9.5492,8.3656,9.9163,8.3609,7.1865,4.8718,4.1587,5.943,3.7358,5.9064,6.0755,4.2091,4.6733,6.4754,4.6273,7.6365,3.6429,4.942,5.0051,4.9096,5.8159,5.1342,5.7498,6.0878,4.1722,5.2314,6.31,3.8404,4.8169,3.8081,4.0343,5.5858,6.9614,5.8867,5.156,4.0655,4.9352,4.3136,3.8145,5.2632,4.3356,6.3021,3.825,10.0765,4.1727,5.3449,5.4423,3.8206
TCGA-BRCA-178,BRCA,1,9.4299,10.4218,10.5962,7.5976,7.1569,8.9594,7.8096,6.2595,4.5034,5.5,4.406,7.2473,5.6615,3.8749,4.5612,6.6634,4.901,9.0106,3.8914,4.9048,6.1639,4.1614,4.0305,4.963,4.3627,5.1666,4.0282,4.5059,5.8876,4.1266,5.69,4.6303,4.0381,6.5678,5.8831,5.6945,4.3162,4.915,5.4517,5.2673,3.9778,5.5129,4.4621,5.1878,4.5714,10.0031,4.5359,5.8365,4.5941,4.1825
TCGA-BRCA-179,BRCA,1,7.6395,9.2346,10.4129,8.9261,8.4676,8.8486,7.0737,5.8293,6.0145,5.3387,4.6149,5.9806,5.9188,3.8987,3.8504,7.2034,5.1102,9.6828,2.7426,4.6626,5.9747,5.1783,4.4844,3.9761,5.4235,5.5894,4.9108,5.2719,4.8616,4.1313,5.9908,4.3006,3.6257,5.2932,5.7383,5.5734,5.0801,3.6545,6.2822,4.2998,5.4342,5.9521,4.1462,5.1767,4.5416,9.9639,4.0486,5.2897,4.7909,4.0492
TCGA-BRCA-180,BRCA,1,8.6892,9.8548,8.9944,8.7884,8.3397,8.4109,8.8324,5.551,5.238,5.8706,4.2042,6.4138,6.0981,4.7296,4.2176,5.5649,4.7379,8.8236,3.7096,4.9404,5.4023,5.3237,4.5738,5.1074,4.6439,5.1672,4.4358,5.7219,5.6201,3.059,5.703,3.6095,4.5631,6.3598,6.0495,6.1421,4.5381,4.2896,4.7862,4.8402,4.7304,4.4238,4.485,4.9911,3.9745,9.5279,4.7626,4.8578,4.9028,4.9603
TCGA-BRCA-181,BRCA,1,9.7219,9.5667,8.6357,9.0063,8.4214,7.8984,8.4072,4.9218,5.2853,5.7327,3.76,5.8941,5.6062,4.2276,4.403,5.9026,3.6191,9.5017,3.183,5.6072,4.7503,3.8732,4.5413,5.0126,4.028,5.3128,4.7349,4.6573,5.9883,3.8752,4.8869,4.6803,4.9469,6.2957,6.7546,6.6168,4.2092,4.6841,4.7436,5.1808,4.2328,5.7109,4.6618,6.2854,4.7185,9.4168,4.7166,5.1136,5.9241,5.1881
TCGA-BRCA-182,BRCA,1,10.0288,10.7377,7.8127,9.7019,7.3547,7.4009,7.7628,4.8498,5.8224,5.9302,4.855,5.6005,5.3473,4.9932,4.9639,7.03,5.2464,9.8541,3.588,5.0082,5.1252,4.3595,4.4518,4.9393,5.6244,5.5527,4.1886,5.0782,4.7138,4.4343,5.3949,4.3575,4.3074,5.3506,6.8247,5.5186,4.4828,4.6474,5.8109,5.9678,3.7859,4.6206,3.4777,6.0673,4.434,8.471,4.6529,4.6281,5.9757,4.0571
TCGA-BRCA-183,BRCA,1,8.7706,9.8354,9.937,8.9531,7.965,7.7273,8.6748,6.539,4.9247,5.6286,3.8652,7.1483,6.3838,4.3727,4.839,5.9726,4.7945,8.3471,2.8027,5.033,5.8004,4.5355,4.5512,4.1728,4.4227,5.2427,4.3224,5.6694,5.8335,3.2779,4.99,4.0151,2.8773,6.3706,6.0013,5.7219,5.3431,4.259,5.2899,5.2544,4.7979,5.2376,4.4202,5.9277,4.5284,8.9893,4.3092,4.8601,5.8917,5.4107
TCGA-BRCA-184,BRCA,1,8.7656,8.612,9.5359,9.0763,6.9657,7.1407,6.6986,4.9409,5.0846,5.3252,4.8086,5.9085,5.9578,5.2663,3.8664,5.9692,4.3996,8.3329,3.2045,5.2224,5.7689,4.898,4.3258,4.2414,6.1314,5.8348,3.6331,6.4115,5.2583,2.6285,6.0639,3.22,4.2873,6.5088,6.4651,6.5565,5.1787,5.1432,5.4588,4.7615,4.0952,5.7762,3.756,6.4242,4.1394,9.5905,5.2779,5.3625,4.1229,3.9798
TCGA-BRCA-185,BRCA,1,9.2481,10.2937,10.6958,7.7885,7.6293,7.8314,6.9368,5.7604,5.708,6.2644,3.9182,5.8088,5.9916,3.9304,4.3134,5.968,4.6553,8.0532,3.1392,4.2772,4.9725,3.4968,4.8136,5.2533,5.4015,5.5961,4.0338,5.5035,5.6228,4.2109,6.2088,4.3619,4.0147,5.8876,5.344,6.1091,4.6174,4.4698,6.4263,4.773,3.0995,5.3299,4.1591,5.6343,4.7679,9.9395,4.2125,4.9935,5.9411,4.0459
TCGA-BRCA-186,BRCA,1,7.5001,9.6365,9.0137,10.5009,8.2844,9.3605,8.976,5.9894,5.0861,5.498,4.86,6.0349,5.8288,5.2053,4.2834,5.4625,5.2359,7.7533,3.4592,4.7551,5.5039,3.097,5.033,4.7762,5.3115,5.9778,4.5972,4.9327,5.1102,4.075,5.4223,4.1632,4.6146,5.9236,5.6345,6.0761,5.6107,3.6311,5.4427,5.5003,4.5534,5.4,4.0909,4.6715,4.6982,10.2471,5.2487,4.7687,6.0442,4.2515
TCGA-BRCA-187,BRCA,1,10.0504,9.663,8.2666,9.2953,7.869,8.4279,8.6762,6.2652,4.7831,5.6878,4.4954,5.3966,7.0882,5.0626,4.4007,5.1988,4.5818,8.9904,4.2423,5.391,5.108,4.5882,3.9965,4.5992,5.1917,6.073,4.0627,4.9109,6.0336,4.6831,5.4408,3.2568,5.3987,6.0776,5.9681,5.5173,4.8583,4.4082,5.9806,4.5053,4.1122,6.1047,4.188,5.9142,4.0985,9.8011,5.2013,5.5814,5.0734,4.5873
TCGA-BRCA-188,BRCA,1,7.6744,9.7678,9.4995,8.9983,7.8611,8.3054,9.5241,6.5408,4.9712,4.4104,4.2149,6.7932,5.0293,4.2803,4.5787,5.8872,3.8053,7.7669,3.4357,3.6976,5.8818,5.0838,4.6575,5.1707,4.2638,5.6566,4.1498,5.3371,3.9543,3.9502,5.6508,4.4943,4.5346,5.7884,4.7127,6.3279,5.0497,4.9993,5.5424,5.1765,5.4331,4.1639,4.298,6.6094,4.6756,8.8765,3.944,5.8778,5.7372,5.048
TCGA-BRCA-189,BRCA,1,8.1673,8.9371,9.467,8.9466,9.3845,7.4925,7.9225,6.5731,4.5284,6.6288,3.703,6.0028,5.6167,3.9306,5.3626,6.3625,5.2771,7.8451,3.5188,4.9012,5.4815,3.7267,5.1805,4.8668,4.5259,4.7998,4.7426,6.3565,4.7957,4.1874,5.8918,3.7403,3.9031,5.6575,6.6167,6.4412,4.7497,3.794,5.2839,4.6531,3.7798,5.0384,4.3631,6.2456,4.5652,8.4436,4.645,4.4955,5.2828,4.1149
TCGA-BRCA-190,BRCA,1,9.3141,8.9739,9.1954,8.5752,8.1415,7.6665,8.1232,5.7253,4.9758,5.919,3.9052,6.4142,5.8133,4.0688,4.0535,5.3208,4.1167,8.6086,4.5067,4.3355,4.6586,4.8758,5.2264,5.1675,4.2779,5.9849,4.7151,5.5816,5.3788,3.7271,5.1343,4.9637,4.3329,5.4335,6.9776,6.3562,5.5014,4.782,5.0411,5.1333,4.5702,4.4172,3.4895,6.3722,4.9807,10.9363,4.5556,4.3027,5.1272,4.8284
TCGA-BRCA-191,BRCA,1,8.3317,8.8238,8.5335,7.7339,9.1137,8.9981,8.2843,6.3625,6.0433,5.7021,3.5568,6.1979,6.1276,4.819,4.1638,6.6169,4.2028,8.9575,3.3839,4.653,4.7572,4.0945,5.0942,4.2914,4.7512,5.7632,4.5627,4.8817,5.6967,4.3974,5.9065,4.3344,3.8867,5.7462,6.2779,5.5899,4.3856,3.9907,5.1635,5.0678,3.5622,5.2409,4.4139,5.7101,5.5303,8.9707,3.9051,5.0035,5.2341,4.6312
TCGA-BRCA-192,BRCA,1,9.6374,9.6204,9.7167,10.183,8.9073,8.4859,6.9839,5.8828,4.9506,5.6986,4.2542,6.6265,6.0274,4.9077,4.0279,6.3978,4.5487,7.0785,3.207,4.929,5.3872,3.3359,4.7503,4.8694,4.5176,6.0096,4.3724,4.1558,5.6508,4.1896,6.0934,3.9427,4.0266,6.6205,5.6666,6.2938,5.1986,4.3718,5.4227,4.6447,3.9079,5.2448,2.6369,5.722,4.2218,8.5568,4.7786,4.4093,5.8042,4.8635
TCGA-BRCA-193,BRCA,1,9.1755,10.0755,9.0431,9.3092,8.8585,7.3062,7.9837,4.8434,4.8183,4.8805,3.9441,7.3448,6.0615,5.315,4.2728,7.0209,5.706,8.3656,3.4024,3.9818,5.1915,4.3478,5.6582,4.1585,5.0332,4.8202,4.2259,5.287,5.5596,4.3967,5.5353,4.6654,4.166,5.5636,5.1986,5.5051,4.6028,4.8418,5.455,4.8701,4.4612,4.9544,4.4809,6.9902,5.6647,9.8406,4.8542,5.9336,5.1278,4.7463
TCGA-BRCA-194,BRCA,1,9.7766,9.8711,10.7714,9.0334,8.5131,9.1835,6.913,5.5656,5.4284,5.7913,3.8532,7.1413,6.302,3.4252,4.3386,5.2567,5.6225,7.6218,3.5855,4.7024,5.753,4.4683,5.6774,5.265,4.0843,6.4295,4.5409,5.8343,5.1448,3.571,4.7109,4.9059,4.5417,5.7916,4.7893,6.3283,3.6514,5.3018,4.7826,4.9754,4.3835,5.2718,4.2378,6.0657,4.3523,9.3028,4.3599,5.2021,4.3258,4.5644
TCGA-BRCA-195,BRCA,1,9.1483,9.422,9.9384,8.2121,8.7122,8.878,9.3332,6.216,6.0472,5.4687,4.1949,5.983,5.1862,5.0691,4.6659,5.7201,4.6681,7.2799,2.7153,4.8088,5.0815,4.198,4.5904,4.4648,4.5194,4.9212,4.366,5.4406,4.4815,4.0902,5.4772,3.8804,4.8542,5.8947,6.0738,5.6978,3.7848,4.7193,5.0276,4.8501,4.5673,5.8198,3.5357,5.7773,5.2605,9.5162,5.0214,4.6186,5.0132,4.3228
TCGA-BRCA-196,BRCA,1,8.1303,9.1341,9.7547,8.4808,6.9583,7.7149,7.782,6.4249,5.718,5.781,4.2609,6.2006,6.1124,4.4463,4.6797,7.2863,4.0405,9.9578,3.5937,5.3698,5.9813,3.7915,4.643,3.8731,4.8103,5.9053,4.8628,5.1659,5.5247,3.751,5.3271,4.0801,4.2844,6.7824,6.0959,5.0929,4.7683,4.5676,5.0463,5.5893,3.9703,4.7093,3.1853,6.1349,5.4773,10.356,4.3187,5.4008,5.6029,4.987
TCGA-BRCA-197,BRCA,1,9.8883,9.4558,9.3342,8.6128,7.2741,7.9662,6.9543,5.5589,5.1337,6.0883,4.2829,6.6374,5.031,4.4961,4.8834,7.1948,3.8953,9.4721,3.8931,4.5446,4.8909,3.5319,4.1684,3.9615,5.0326,6.1755,3.8088,5.2602,5.7259,4.1008,4.5313,4.5683,4.1158,6.0093,5.851,5.8219,4.9251,5.4102,5.5615,5.7239,4.4474,5.0396,4.1499,5.3896,4.7222,7.9314,4.2544,5.1991,5.7998,5.122
TCGA-BRCA-198,BRCA,1,9.4605,10.0649,9.3075,10.0879,9.4154,9.8918,7.6399,5.8088,5.2387,5.4927,4.519,5.8707,5.3192,4.7016,4.4108,6.8528,3.541,8.7159,3.9358,5.0458,5.2061,4.0189,5.1107,5.4455,4.9545,5.6881,5.0746,5.7107,5.819,3.9008,5.0074,5.1935,4.448,5.7168,6.0712,5.821,4.6173,4.0687,6.1206,5.2325,5.3951,5.7321,4.1438,6.7091,4.7457,11.2492,4.5283,5.3707,4.9024,4.2161
TCGA-BRCA-199,BRCA,1,8.168,10.1478,9.9101,9.9483,7.4365,6.5891,7.6683,5.7934,5.2852,5.2514,4.297,5.9833,5.7381,4.0415,4.8609,6.7621,4.9733,8.7531,4.7975,5.2794,4.3912,3.9059,4.8815,4.1461,4.9376,5.9407,4.3469,5.4007,4.9566,2.9801,5.8277,4.8631,5.3949,4.984,6.4998,4.7941,5.5484,4.4588,5.0293,5.3584,3.992,5.2396,4.1786,6.8726,5.4768,8.8602,5.2148,5.3216,4.4964,4.0586
TCGA-BRCA-200,BRCA,1,8.5497,9.422,8.697,8.6391,7.5623,8.1438,7.4971,6.1857,5.4879,5.6532,3.7612,5.672,6.5092,4.8634,4.0054,5.729,3.9734,9.1955,3.9044,4.7708,5.404,3.8651,4.0995,5.281,5.8502,6.0024,4.3531,5.7438,4.8822,4.6287,5.0383,4.1014,3.9767,6.037,6.5819,5.1263,4.3679,4.3197,5.7842,4.1159,3.8733,4.215,3.7259,5.7818,4.8207,8.0694,5.0124,4.8895,5.0323,4.8923
TCGA-LUAD-001,LUAD,2,5.7015,5.8402,5.0199,5.0666,4.4076,4.6873,4.6312,9.6052,9.044,8.5131,7.9553,9.5928,8.633,8.8468,7.7314,4.6676,5.1212,5.8238,4.7975,5.1863,6.2365,3.3878,4.4133,4.6139,5.3971,5.7358,4.1941,5.0733,4.7838,2.9948,4.9436,3.8052,4.5521,6.3746,5.2625,6.206,4.2994,4.0278,5.5988,5.2616,4.4912,5.0645,3.8633,6.2066,4.5101,6.3602,4.979,4.6824,7.9902,4.4308
TCGA-LUAD-002,LUAD,2,4.027,5.7286,5.2984,4.906,4.1493,4.5279,4.4688,10.5573,10.3622,7.8165,6.5328,10.3742,10.5153,9.5689,8.6332,4.4288,4.7882,5.027,4.9937,7.0444,6.3002,4.2918,4.6259,5.4549,4.4493,6.6153,3.8511,4.8042,5.6757,2.8553,4.6348,3.8288,4.282,7.2598,6.7475,5.6544,3.4606,4.2557,5.6865,4.777,3.8431,5.169,3.6045,6.9367,5.3277,5.7865,4.7306,4.8141,9.8254,5.2263
TCGA-LUAD-003,LUAD,2,4.5499,5.7579,4.8078,4.8611,3.8728,4.0895,4.9089,9.5923,8.3006,9.2142,8.5645,9.7148,10.5646,7.4532,8.9098,5.0755,4.9066,5.7709,5.0391,6.7425,7.7835,4.5507,4.275,5.3047,4.8991,5.562,4.8858,5.0869,5.4978,2.9944,4.9451,4.5676,4.8179,5.6093,6.3493,5.3637,5.1808,4.7208,5.3282,6.0731,4.8218,5.4429,4.401,6.4925,4.0715,5.5549,4.8774,4.9441,9.0446,5.0225
